DATE;I44;AUD;EUR;CAD;GBP;HKD;JPY;MYR;NZD;SGD;SEK;PLN;USD;PHP;IDR;KRW;THB;TWD;XDR
12.10.2009;89.24;5.1123;8.3275;5.4614;8.923;0.7277;6.2617;1.6588;4.1418;4.036;80.87;1.9576;5.64;12.106;0.059431;0.4821;16.919;17.468;8.93547
13.10.2009;89.03;5.0964;8.328;5.4403;8.852;0.7229;6.2607;1.652;4.1396;4.0129;80.55;1.9674;5.6028;12.06;0.059317;0.4797;16.828;17.376;8.89886
14.10.2009;88.7;5.0741;8.284;5.4105;8.905;0.7183;6.2104;1.6516;4.0986;3.9971;80.4;1.9716;5.5668;11.985;0.059422;0.4789;16.665;17.264;8.87345
15.10.2009;89.3;5.1406;8.335;5.4264;9.112;0.7235;6.2169;1.6696;4.1619;4.027;80.64;1.9739;5.6075;12.106;0.06003;0.4856;16.739;17.385;8.94386
16.10.2009;89.34;5.1502;8.35;5.4017;9.158;0.7246;6.1578;1.6656;4.1464;4.0218;80.36;1.9818;5.6157;12.034;0.059753;0.4818;16.791;17.448;8.9419
17.10.2009;89.34;5.1502;8.35;5.4017;9.158;0.7246;6.1578;1.6656;4.1464;4.0218;80.36;1.9818;5.6157;12.034;0.059753;0.4818;16.791;17.448;8.9419
18.10.2009;89.34;5.1502;8.35;5.4017;9.158;0.7246;6.1578;1.6656;4.1464;4.0218;80.36;1.9818;5.6157;12.034;0.059753;0.4818;16.791;17.448;8.9419
19.10.2009;89.47;5.154;8.3525;5.4079;9.135;0.7224;6.1569;1.6592;4.176;4.0216;80.33;1.992;5.5989;11.997;0.059567;0.4786;16.773;17.323;8.92367
20.10.2009;88.99;5.1625;8.3225;5.3892;9.129;0.7173;6.1407;1.6523;4.1959;3.9985;80.26;2.0025;5.5591;11.91;0.059168;0.4769;16.639;17.219;8.87981
21.10.2009;89.12;5.1487;8.328;5.2863;9.252;0.7202;6.1316;1.6525;4.1929;3.9975;80.73;1.9933;5.5814;11.898;0.059198;0.4733;16.688;17.224;8.91125
22.10.2009;88.94;5.129;8.327;5.2903;9.198;0.7163;6.0825;1.6334;4.1903;3.9753;80.66;1.9888;5.5513;11.796;0.058017;0.4667;16.593;17.133;8.86377
23.10.2009;88.97;5.1294;8.3275;5.2682;9.079;0.7154;6.0357;1.6391;4.1906;3.9791;81.37;1.9945;5.5443;11.801;0.058763;0.4692;16.587;17.123;8.85603
24.10.2009;88.97;5.1294;8.3275;5.2682;9.079;0.7154;6.0357;1.6391;4.1906;3.9791;81.37;1.9945;5.5443;11.801;0.058763;0.4692;16.587;17.123;8.85603
25.10.2009;88.97;5.1294;8.3275;5.2682;9.079;0.7154;6.0357;1.6391;4.1906;3.9791;81.37;1.9945;5.5443;11.801;0.058763;0.4692;16.587;17.123;8.85603
26.10.2009;88.97;5.1224;8.3255;5.2454;9.055;0.7153;6.029;1.6403;4.1763;3.9782;81.62;1.9944;5.5433;11.797;0.058388;0.4711;16.604;17.101;8.84522
27.10.2009;89.73;5.1762;8.385;5.2939;9.237;0.7274;6.1245;1.6568;4.2142;4.0338;81.73;1.9949;5.6374;11.926;0.05881;0.4755;16.861;17.359;8.96273
28.10.2009;89.98;5.1449;8.4;5.298;9.275;0.7331;6.2333;1.6603;4.1739;4.0552;80.84;1.9754;5.6814;11.968;0.058814;0.4757;16.982;17.479;9.01696
29.10.2009;89.71;5.1508;8.3835;5.2843;9.341;0.7315;6.204;1.6552;4.1288;4.0547;81.11;1.9696;5.6691;11.876;0.059088;0.4754;16.937;17.43;8.99817
30.10.2009;89.79;5.1564;8.3915;5.2605;9.389;0.7316;6.2316;1.6615;4.1244;4.0548;80.81;1.9787;5.6699;11.906;0.059175;0.4801;16.958;17.425;9.01452
31.10.2009;89.79;5.1564;8.3915;5.2605;9.389;0.7316;6.2316;1.6615;4.1244;4.0548;80.81;1.9787;5.6699;11.906;0.059175;0.4801;16.958;17.425;9.01452
01.11.2009;89.79;5.1564;8.3915;5.2605;9.389;0.7316;6.2316;1.6615;4.1244;4.0548;80.81;1.9787;5.6699;11.906;0.059175;0.4801;16.958;17.425;9.01452
02.11.2009;90.13;5.1645;8.43;5.2826;9.332;0.7363;6.3407;1.6655;4.1098;4.0786;81.11;1.9806;5.7067;11.961;0.059695;0.482;17.068;17.535;9.07615
03.11.2009;91.11;5.207;8.5135;5.3767;9.474;0.7494;6.4374;1.6931;4.1487;4.1438;81.36;1.9864;5.8081;12.163;0.060219;0.4908;17.35;17.811;9.19655
04.11.2009;90.33;5.1862;8.4415;5.3829;9.447;0.7379;6.2856;1.6729;4.1354;4.0942;80.87;1.977;5.7188;12.032;0.060137;0.4854;17.109;17.58;9.0873
05.11.2009;90.14;5.1562;8.4365;5.3382;9.423;0.7322;6.2818;1.6585;4.0942;4.0677;80.81;1.9874;5.6746;11.918;0.059679;0.481;16.977;17.466;9.04288
06.11.2009;90.22;5.1949;8.434;5.2967;9.413;0.7322;6.2585;1.6683;4.1037;4.0748;81.2;1.9859;5.6749;12.023;0.059988;0.4864;17.003;17.448;9.05003
07.11.2009;90.22;5.1949;8.434;5.2967;9.413;0.7322;6.2585;1.6683;4.1037;4.0748;81.2;1.9859;5.6749;12.023;0.059988;0.4864;17.003;17.448;9.05003
08.11.2009;90.22;5.1949;8.434;5.2967;9.413;0.7322;6.2585;1.6683;4.1037;4.0748;81.2;1.9859;5.6749;12.023;0.059988;0.4864;17.003;17.448;9.05003
09.11.2009;90.11;5.2162;8.4195;5.2876;9.421;0.7251;6.2455;1.6623;4.1535;4.0529;81.74;1.9961;5.619;11.981;0.059712;0.4841;16.867;17.391;9.00516
10.11.2009;89.75;5.1926;8.3835;5.2886;9.33;0.7228;6.2326;1.6549;4.1453;4.0329;81.51;1.9945;5.6017;11.945;0.059501;0.4818;16.816;17.303;8.97235
11.11.2009;89.48;5.1819;8.36;5.3272;9.259;0.7174;6.1876;1.6466;4.1227;4.0098;81.77;2.0281;5.5596;11.899;0.05918;0.4801;16.703;17.211;8.91336
12.11.2009;89.97;5.2244;8.3915;5.3442;9.303;0.7256;6.2474;1.6628;4.1364;4.0507;81.88;2.0264;5.6236;11.999;0.059657;0.4859;16.88;17.396;8.99404
13.11.2009;89.87;5.2216;8.3645;5.343;9.385;0.7259;6.2651;1.6667;4.1466;4.0575;81.7;2.0347;5.6258;12.055;0.060024;0.486;16.903;17.463;8.99168
14.11.2009;89.87;5.2216;8.3645;5.343;9.385;0.7259;6.2651;1.6667;4.1466;4.0575;81.7;2.0347;5.6258;12.055;0.060024;0.486;16.903;17.463;8.99168
15.11.2009;89.87;5.2216;8.3645;5.343;9.385;0.7259;6.2651;1.6667;4.1466;4.0575;81.7;2.0347;5.6258;12.055;0.060024;0.486;16.903;17.463;8.99168
16.11.2009;89.55;5.2093;8.337;5.3323;9.317;0.7188;6.2207;1.6543;4.1473;4.0211;81.78;2.0354;5.571;11.961;0.059296;0.4822;16.778;17.315;8.92238
17.11.2009;89.78;5.2097;8.3475;5.3051;9.419;0.7241;6.2877;1.6664;4.1863;4.0459;81.66;2.0354;5.6118;12.016;0.059679;0.4857;16.903;17.477;8.98374
18.11.2009;89.74;5.2115;8.352;5.3344;9.39;0.7205;6.2613;1.659;4.1846;4.0363;81.79;2.0384;5.584;11.941;0.059322;0.4842;16.841;17.385;8.95443
19.11.2009;90.07;5.1825;8.392;5.3195;9.389;0.7285;6.3552;1.6651;4.121;4.0612;81.59;2.0291;5.6462;11.993;0.059065;0.4859;17.005;17.489;9.02372
20.11.2009;90.3;5.169;8.425;5.3068;9.37;0.7338;6.3889;1.6798;4.1038;4.0906;81.37;2.029;5.6868;12.074;0.060064;0.4907;17.103;17.544;9.08294
21.11.2009;90.3;5.169;8.425;5.3068;9.37;0.7338;6.3889;1.6798;4.1038;4.0906;81.37;2.029;5.6868;12.074;0.060064;0.4907;17.103;17.544;9.08294
22.11.2009;90.3;5.169;8.425;5.3068;9.37;0.7338;6.3889;1.6798;4.1038;4.0906;81.37;2.029;5.6868;12.074;0.060064;0.4907;17.103;17.544;9.08294
23.11.2009;89.68;5.1665;8.376;5.2859;9.299;0.7221;6.2963;1.6578;4.0986;4.0421;81.33;2.0326;5.5959;11.933;0.059156;0.4844;16.846;17.287;8.96876
24.11.2009;89.68;5.1535;8.3765;5.2966;9.275;0.722;6.3185;1.6517;4.0779;4.0392;81.21;2.0357;5.5959;11.89;0.058801;0.4837;16.839;17.362;8.96282
25.11.2009;89.93;5.1835;8.416;5.331;9.319;0.72;6.3709;1.655;4.0752;4.0423;81.26;2.0494;5.5798;11.943;0.059401;0.4838;16.839;17.312;8.9859
26.11.2009;90.77;5.1716;8.5;5.352;9.33;0.7277;6.5034;1.6644;4.0501;4.0812;81.3;2.0609;5.64;12.049;0.059719;0.4879;17.01;17.48;9.08864
27.11.2009;90.66;5.1445;8.492;5.3102;9.341;0.7345;6.5728;1.6787;4.0271;4.1014;81.4;2.0396;5.6925;12.06;0.059701;0.4843;17.133;17.606;9.12848
28.11.2009;90.66;5.1445;8.492;5.3102;9.341;0.7345;6.5728;1.6787;4.0271;4.1014;81.4;2.0396;5.6925;12.06;0.059701;0.4843;17.133;17.606;9.12848
29.11.2009;90.66;5.1445;8.492;5.3102;9.341;0.7345;6.5728;1.6787;4.0271;4.1014;81.4;2.0396;5.6925;12.06;0.059701;0.4843;17.133;17.606;9.12848
30.11.2009;90.72;5.1741;8.5125;5.3598;9.338;0.7311;6.5597;1.6702;4.0499;4.0947;81.43;2.0541;5.6663;12.003;0.059852;0.4873;17.042;17.611;9.12377
01.12.2009;90.44;5.1853;8.4805;5.3807;9.321;0.7259;6.4727;1.6653;4.0832;4.0729;81.4;2.0635;5.6259;12.007;0.05951;0.4851;16.949;17.504;9.06415
02.12.2009;89.93;5.1783;8.421;5.3412;9.312;0.7201;6.4014;1.6528;4.0599;4.0427;81.43;2.0496;5.5805;11.998;0.059143;0.4836;16.832;17.358;8.99669
03.12.2009;90.09;5.1849;8.439;5.3166;9.282;0.7202;6.337;1.6559;4.0415;4.0479;81.81;2.0594;5.5813;12.068;0.059225;0.4832;16.853;17.35;8.99602
04.12.2009;90.66;5.2217;8.49;5.3809;9.383;0.727;6.3796;1.6668;4.0864;4.0802;81.86;2.0744;5.6345;12.249;0.059844;0.4887;17.013;17.526;9.06155
05.12.2009;90.66;5.2217;8.49;5.3809;9.383;0.727;6.3796;1.6668;4.0864;4.0802;81.86;2.0744;5.6345;12.249;0.059844;0.4887;17.013;17.526;9.06155
06.12.2009;90.66;5.2217;8.49;5.3809;9.383;0.727;6.3796;1.6668;4.0864;4.0802;81.86;2.0744;5.6345;12.249;0.059844;0.4887;17.013;17.526;9.06155
07.12.2009;90.66;5.204;8.4675;5.4057;9.356;0.7388;6.3551;1.6854;4.0654;4.1128;81.18;2.0754;5.7263;12.42;0.060627;0.4964;17.271;17.75;9.10792
08.12.2009;90.82;5.2265;8.4915;5.445;9.362;0.7416;6.495;1.6932;4.0854;4.1281;80.99;2.0676;5.7476;12.479;0.060457;0.4975;17.32;17.821;9.15707
09.12.2009;90.52;5.2182;8.465;5.4114;9.358;0.7396;6.516;1.6866;4.0876;4.124;80.62;2.0479;5.732;12.374;0.060571;0.4935;17.278;17.765;9.13115
10.12.2009;90.4;5.2479;8.4355;5.4521;9.328;0.7389;6.4873;1.6856;4.1686;4.1203;80.83;2.0373;5.7267;12.391;0.060663;0.4915;17.288;17.733;9.11525
11.12.2009;90.39;5.2522;8.4435;5.4541;9.328;0.7382;6.439;1.6831;4.1647;4.1198;80.81;2.0367;5.7217;12.402;0.060587;0.4914;17.278;17.782;9.10602
12.12.2009;90.39;5.2522;8.4435;5.4541;9.328;0.7382;6.439;1.6831;4.1647;4.1198;80.81;2.0367;5.7217;12.402;0.060587;0.4914;17.278;17.782;9.10602
13.12.2009;90.39;5.2522;8.4435;5.4541;9.328;0.7382;6.439;1.6831;4.1647;4.1198;80.81;2.0367;5.7217;12.402;0.060587;0.4914;17.278;17.782;9.10602
14.12.2009;90.9;5.2694;8.4685;5.4341;9.403;0.7459;6.5369;1.6958;4.1929;4.1527;81.25;2.0414;5.7817;12.546;0.061054;0.4997;17.449;17.901;9.17138
15.12.2009;91.03;5.2801;8.4735;5.4813;9.457;0.7516;6.5071;1.7071;4.1983;4.1776;80.98;2.024;5.8273;12.616;0.061502;0.5018;17.573;18.052;9.21183
16.12.2009;89.95;5.1731;8.3695;5.4235;9.41;0.7414;6.408;1.6786;4.139;4.1184;80.32;1.9953;5.7483;12.428;0.060612;0.4933;17.322;17.787;9.09675
17.12.2009;90.56;5.1899;8.405;5.4617;9.444;0.7554;6.5019;1.7047;4.1621;4.1762;80.52;1.9999;5.86;12.573;0.061602;0.4979;17.637;18.123;9.2052
18.12.2009;90.48;5.1965;8.3955;5.489;9.465;0.7549;6.474;1.7035;4.1506;4.1765;80.28;2.0023;5.8558;12.565;0.061606;0.4984;17.625;18.089;9.20114
19.12.2009;90.48;5.1965;8.3955;5.489;9.465;0.7549;6.474;1.7035;4.1506;4.1765;80.28;2.0023;5.8558;12.565;0.061606;0.4984;17.625;18.089;9.20114
20.12.2009;90.48;5.1965;8.3955;5.489;9.465;0.7549;6.474;1.7035;4.1506;4.1765;80.28;2.0023;5.8558;12.565;0.061606;0.4984;17.625;18.089;9.20114
21.12.2009;90.03;5.1521;8.352;5.5074;9.365;0.7497;6.4197;1.6924;4.1271;4.1439;80.28;1.995;5.8129;12.451;0.061166;0.491;17.493;17.953;9.11972
22.12.2009;90.26;5.1448;8.365;5.5364;9.367;0.7553;6.3938;1.7037;4.1219;4.1667;80.21;2.0026;5.8583;12.6;0.061765;0.4964;17.613;18.108;9.15957
23.12.2009;90.13;5.1337;8.3525;5.5747;9.336;0.7545;6.3784;1.702;4.1054;4.1468;79.92;2.0019;5.8507;12.578;0.061531;0.4942;17.546;18.089;9.13129
24.12.2009;90.13;5.1337;8.3525;5.5747;9.336;0.7545;6.3784;1.702;4.1054;4.1468;79.92;2.0019;5.8507;12.578;0.061531;0.4942;17.546;18.089;9.13129
25.12.2009;90.13;5.1337;8.3525;5.5747;9.336;0.7545;6.3784;1.702;4.1054;4.1468;79.92;2.0019;5.8507;12.578;0.061531;0.4942;17.546;18.089;9.13129
26.12.2009;90.13;5.1337;8.3525;5.5747;9.336;0.7545;6.3784;1.702;4.1054;4.1468;79.92;2.0019;5.8507;12.578;0.061531;0.4942;17.546;18.089;9.13129
27.12.2009;90.13;5.1337;8.3525;5.5747;9.336;0.7545;6.3784;1.702;4.1054;4.1468;79.92;2.0019;5.8507;12.578;0.061531;0.4942;17.546;18.089;9.13129
28.12.2009;89.96;5.1436;8.344;5.5372;9.256;0.7469;6.3279;1.6888;4.1079;4.1193;80.26;2.0053;5.7924;12.503;0.061284;0.4959;17.346;17.94;9.07924
29.12.2009;89.81;5.183;8.3285;5.5527;9.226;0.744;6.2885;1.6811;4.1524;4.1139;80.43;2.0087;5.7705;12.487;0.061129;0.4925;17.308;17.868;9.05576
30.12.2009;89.94;5.1896;8.322;5.5336;9.206;0.7485;6.2879;1.6941;4.1675;4.1321;80.83;2.0175;5.8042;12.566;0.061592;0.4985;17.406;18.017;9.06608
31.12.2009;89.87;5.1917;8.315;5.5026;9.317;0.7447;6.2568;1.685;4.1964;4.1189;80.99;2.0163;5.7767;12.501;0.06134;0.4954;17.338;18.058;9.05608
01.01.2010;89.87;5.1917;8.315;5.5026;9.317;0.7447;6.2568;1.685;4.1964;4.1189;80.99;2.0163;5.7767;12.501;0.06134;0.4954;17.338;18.058;9.05608
02.01.2010;89.87;5.1917;8.315;5.5026;9.317;0.7447;6.2568;1.685;4.1964;4.1189;80.99;2.0163;5.7767;12.501;0.06134;0.4954;17.338;18.058;9.05608
03.01.2010;89.87;5.1917;8.315;5.5026;9.317;0.7447;6.2568;1.685;4.1964;4.1189;80.99;2.0163;5.7767;12.501;0.06134;0.4954;17.338;18.058;9.05608
04.01.2010;89.16;5.1804;8.229;5.5032;9.232;0.7373;6.1585;1.6833;4.1636;4.0887;80.73;2.0056;5.719;12.449;0.060764;0.495;17.223;18.012;8.96148
05.01.2010;88.91;5.2077;8.212;5.4922;9.12;0.7331;6.1959;1.6786;4.1881;4.0771;80.42;2.0068;5.6862;12.384;0.060897;0.499;17.158;17.856;8.91338
06.01.2010;88.85;5.2229;8.188;5.4879;9.112;0.7357;6.1708;1.6877;4.184;4.0881;80.38;1.9994;5.7059;12.403;0.061212;0.503;17.209;17.905;8.92203
07.01.2010;88.92;5.2514;8.198;5.5433;9.113;0.739;6.1408;1.6999;4.1964;4.1004;80.28;1.9886;5.7313;12.505;0.0618;0.505;17.281;17.983;8.94833
08.01.2010;88.69;5.2335;8.1695;5.527;9.144;0.738;6.1259;1.6947;4.1754;4.0915;79.89;1.9883;5.7237;12.494;0.061556;0.5062;17.261;17.958;8.93097
09.01.2010;88.69;5.2335;8.1695;5.527;9.144;0.738;6.1259;1.6947;4.1754;4.0915;79.89;1.9883;5.7237;12.494;0.061556;0.5062;17.261;17.958;8.93097
10.01.2010;88.69;5.2335;8.1695;5.527;9.144;0.738;6.1259;1.6947;4.1754;4.0915;79.89;1.9883;5.7237;12.494;0.061556;0.5062;17.261;17.958;8.93097
11.01.2010;88.11;5.22;8.1395;5.4525;9.055;0.7224;6.0638;1.6792;4.1541;4.0368;79.8;2.0056;5.6026;12.292;0.061217;0.5003;16.954;17.635;8.81286
12.01.2010;88.6;5.2224;8.1825;5.47;9.12;0.7286;6.1797;1.6898;4.1805;4.0642;80.05;2.0036;5.6505;12.378;0.06161;0.5028;17.104;17.766;8.88306
13.01.2010;88.48;5.1996;8.1785;5.4288;9.142;0.7242;6.1483;1.677;4.1659;4.047;80.2;2.0162;5.6159;12.247;0.061381;0.4989;17.004;17.658;8.8562
14.01.2010;88.5;5.2364;8.164;5.4638;9.168;0.7266;6.1439;1.6876;4.18;4.0621;80.26;2.0112;5.6358;12.318;0.06149;0.5028;17.137;17.752;8.8682
15.01.2010;88.6;5.2377;8.143;5.5199;9.242;0.7301;6.2274;1.6964;4.1765;4.0748;80.28;2.0156;5.6651;12.363;0.061477;0.5044;17.236;17.815;8.90144
16.01.2010;88.6;5.2377;8.143;5.5199;9.242;0.7301;6.2274;1.6964;4.1765;4.0748;80.28;2.0156;5.6651;12.363;0.061477;0.5044;17.236;17.815;8.90144
17.01.2010;88.6;5.2377;8.143;5.5199;9.242;0.7301;6.2274;1.6964;4.1765;4.0748;80.28;2.0156;5.6651;12.363;0.061477;0.5044;17.236;17.815;8.90144
18.01.2010;88.66;5.2501;8.1435;5.5244;9.259;0.7302;6.2484;1.6961;4.1856;4.0789;80.39;2.0244;5.6674;12.347;0.061376;0.5039;17.252;17.835;8.9092
19.01.2010;88.84;5.2432;8.1485;5.5345;9.32;0.7351;6.2782;1.7088;4.1916;4.1007;80.27;2.0218;5.7066;12.446;0.061432;0.5062;17.352;17.926;8.94966
20.01.2010;88.93;5.2583;8.1335;5.5064;9.357;0.7411;6.3222;1.7106;4.1525;4.1155;80.4;2.0216;5.7554;12.49;0.061649;0.5065;17.465;18.002;8.98676
21.01.2010;89.1;5.2677;8.1455;5.5261;9.363;0.7455;6.3075;1.7148;4.158;4.1295;80.35;2.009;5.7917;12.593;0.062051;0.5092;17.548;18.149;9.00614
22.01.2010;89.3;5.2337;8.1955;5.5037;9.352;0.7461;6.4354;1.7063;4.12;4.131;80.24;1.998;5.798;12.554;0.062021;0.504;17.554;18.136;9.0503
23.01.2010;89.3;5.2337;8.1955;5.5037;9.352;0.7461;6.4354;1.7063;4.12;4.131;80.24;1.998;5.798;12.554;0.062021;0.504;17.554;18.136;9.0503
24.01.2010;89.3;5.2337;8.1955;5.5037;9.352;0.7461;6.4354;1.7063;4.12;4.131;80.24;1.998;5.798;12.554;0.062021;0.504;17.554;18.136;9.0503
25.01.2010;89.34;5.2459;8.202;5.4695;9.349;0.7461;6.4209;1.705;4.1364;4.1403;80.35;2.0165;5.7961;12.536;0.06208;0.5039;17.582;18.132;9.05795
26.01.2010;89.85;5.2574;8.2505;5.5132;9.447;0.7535;6.5319;1.7115;4.1393;4.1711;80.32;2.0171;5.8576;12.572;0.062292;0.5035;17.725;18.277;9.13805
27.01.2010;89.63;5.2501;8.2195;5.4895;9.478;0.7512;6.526;1.7068;4.1375;4.1595;80.23;2.0142;5.841;12.51;0.06198;0.5036;17.681;18.213;9.11854
28.01.2010;89.41;5.2642;8.179;5.5174;9.493;0.7521;6.4728;1.714;4.1528;4.1681;80.17;2.0093;5.8426;12.538;0.062673;0.5073;17.659;18.267;9.09446
29.01.2010;89.73;5.251;8.212;5.5025;9.477;0.7571;6.5097;1.7238;4.1536;4.1879;80.2;2.0295;5.88;12.649;0.062825;0.5063;17.724;18.384;9.13865
30.01.2010;89.73;5.251;8.212;5.5025;9.477;0.7571;6.5097;1.7238;4.1536;4.1879;80.2;2.0295;5.88;12.649;0.062825;0.5063;17.724;18.384;9.13865
31.01.2010;89.73;5.251;8.212;5.5025;9.477;0.7571;6.5097;1.7238;4.1536;4.1879;80.2;2.0295;5.88;12.649;0.062825;0.5063;17.724;18.384;9.13865
01.02.2010;89.72;5.2048;8.1965;5.5128;9.369;0.7585;6.5259;1.7253;4.1451;4.1712;80.82;2.0468;5.8913;12.635;0.06269;0.5037;17.75;18.384;9.12649
02.02.2010;89.21;5.1492;8.1435;5.5143;9.32;0.7522;6.4529;1.7107;4.1325;4.1462;80.45;2.0401;5.8431;12.599;0.062464;0.5039;17.632;18.228;9.06202
03.02.2010;89.42;5.1818;8.166;5.5057;9.32;0.7521;6.4436;1.7177;4.1536;4.1445;80.8;2.0504;5.8395;12.67;0.062876;0.5091;17.677;18.251;9.07332
04.02.2010;89.59;5.1946;8.169;5.5568;9.356;0.7593;6.4998;1.7245;4.1094;4.1685;80.62;2.0281;5.8995;12.775;0.063118;0.5125;17.834;18.428;9.11447
05.02.2010;90.15;5.195;8.2195;5.5923;9.413;0.7725;6.7103;1.7432;4.1383;4.2205;80.26;2.0109;6.0036;12.893;0.063529;0.5133;18.078;18.69;9.25423
06.02.2010;90.15;5.195;8.2195;5.5923;9.413;0.7725;6.7103;1.7432;4.1383;4.2205;80.26;2.0109;6.0036;12.893;0.063529;0.5133;18.078;18.69;9.25423
07.02.2010;90.15;5.195;8.2195;5.5923;9.413;0.7725;6.7103;1.7432;4.1383;4.2205;80.26;2.0109;6.0036;12.893;0.063529;0.5133;18.078;18.69;9.25423
08.02.2010;89.72;5.1827;8.1705;5.5809;9.326;0.7689;6.6933;1.7361;4.1029;4.2008;80.41;1.9909;5.9748;12.826;0.063526;0.5098;18.002;18.609;9.1938
09.02.2010;89.45;5.1828;8.152;5.5531;9.259;0.7625;6.6062;1.7258;4.1012;4.1782;80.54;1.9993;5.9244;12.77;0.063301;0.509;17.858;18.465;9.12435
10.02.2010;89.18;5.1662;8.111;5.5301;9.219;0.7597;6.5938;1.7203;4.0909;4.1631;80.84;1.9947;5.9032;12.713;0.063016;0.5096;17.797;18.411;9.11328
11.02.2010;89.25;5.2425;8.0975;5.5837;9.228;0.7597;6.5817;1.7222;4.1244;4.1789;81.3;2.0101;5.9028;12.771;0.063011;0.5106;17.798;18.424;9.10085
12.02.2010;89.24;5.2473;8.063;5.6507;9.277;0.7645;6.5912;1.7369;4.1222;4.1999;81.33;2.0071;5.9409;12.843;0.063615;0.5157;17.892;18.509;9.1059
13.02.2010;89.24;5.2473;8.063;5.6507;9.277;0.7645;6.5912;1.7369;4.1222;4.1999;81.33;2.0071;5.9409;12.843;0.063615;0.5157;17.892;18.509;9.1059
14.02.2010;89.24;5.2473;8.063;5.6507;9.277;0.7645;6.5912;1.7369;4.1222;4.1999;81.33;2.0071;5.9409;12.843;0.063615;0.5157;17.892;18.509;9.1059
15.02.2010;89.14;5.262;8.053;5.65;9.282;0.7616;6.5782;1.7278;4.1276;4.1936;81.5;2.0048;5.9183;12.788;0.063297;0.512;17.834;18.428;9.09676
16.02.2010;89.07;5.2873;8.052;5.645;9.25;0.7592;6.5634;1.7222;4.1465;4.1927;81.52;2.0062;5.8993;12.794;0.063339;0.5123;17.767;18.407;9.07262
17.02.2010;88.57;5.2702;8.006;5.5963;9.213;0.7508;6.4207;1.7212;4.1272;4.1559;81.54;2.0131;5.8327;12.685;0.062844;0.5104;17.598;18.222;8.9846
18.02.2010;89.54;5.3377;8.068;5.6909;9.269;0.7657;6.5434;1.7487;4.1678;4.2236;82.4;2.0166;5.9468;12.88;0.063838;0.5169;17.925;18.549;9.10643
19.02.2010;89.87;5.3428;8.1055;5.7021;9.229;0.772;6.5277;1.7565;4.1616;4.2382;82.32;2.0242;5.9956;12.958;0.064225;0.5169;18.073;18.69;9.14114
20.02.2010;89.87;5.3428;8.1055;5.7021;9.229;0.772;6.5277;1.7565;4.1616;4.2382;82.32;2.0242;5.9956;12.958;0.064225;0.5169;18.073;18.69;9.14114
21.02.2010;89.87;5.3428;8.1055;5.7021;9.229;0.772;6.5277;1.7565;4.1616;4.2382;82.32;2.0242;5.9956;12.958;0.064225;0.5169;18.073;18.69;9.14114
22.02.2010;89.06;5.3166;8.035;5.6853;9.134;0.7595;6.46;1.7336;4.1456;4.1875;81.91;2.028;5.8968;12.776;0.063431;0.514;17.793;18.393;9.02735
23.02.2010;88.98;5.3225;8.021;5.6598;9.113;0.7611;6.5111;1.7414;4.1382;4.194;81.92;2.0203;5.9078;12.83;0.063529;0.5145;17.862;18.41;9.03557
24.02.2010;89.09;5.2854;8.029;5.6123;9.15;0.7633;6.5725;1.7414;4.0989;4.2039;82.05;2.011;5.9268;12.84;0.063638;0.5149;17.941;18.484;9.07677
25.02.2010;89.33;5.2947;8.0405;5.6314;9.128;0.7678;6.6638;1.7497;4.1151;4.2254;82.47;2.0139;5.9608;12.881;0.063766;0.5125;18;18.546;9.11624
26.02.2010;89.23;5.2779;8.0435;5.6037;9.01;0.7636;6.6519;1.742;4.1145;4.2135;82.7;2.0262;5.9274;12.85;0.063575;0.511;17.927;18.479;9.08424
27.02.2010;89.23;5.2779;8.0435;5.6037;9.01;0.7636;6.6519;1.742;4.1145;4.2135;82.7;2.0262;5.9274;12.85;0.063575;0.511;17.927;18.479;9.08424
28.02.2010;89.23;5.2779;8.0435;5.6037;9.01;0.7636;6.6519;1.742;4.1145;4.2135;82.7;2.0262;5.9274;12.85;0.063575;0.511;17.927;18.479;9.08424
01.03.2010;89.37;5.334;8.057;5.6477;8.886;0.7673;6.6769;1.7601;4.1441;4.2347;82.51;2.0449;5.9571;12.916;0.064355;0.5157;18.116;18.601;9.10071
02.03.2010;89.41;5.3678;8.0485;5.737;8.88;0.7652;6.6693;1.7575;4.1397;4.2327;82.7;2.056;5.9407;12.891;0.063876;0.5165;18.149;18.553;9.08168
03.03.2010;89.48;5.3417;8.0745;5.7278;8.915;0.7625;6.6676;1.7552;4.0848;4.2266;82.44;2.0704;5.9193;12.865;0.063858;0.5164;18.11;18.518;9.08449
04.03.2010;89.27;5.3142;8.0505;5.7213;8.896;0.7587;6.661;1.7473;4.0606;4.2129;82.63;2.0637;5.89;12.778;0.063553;0.5143;18.048;18.418;9.0537
05.03.2010;89.46;5.3507;8.049;5.7448;8.919;0.7634;6.6258;1.7617;4.0841;4.2354;82.83;2.0769;5.9262;12.87;0.064174;0.5198;18.165;18.554;9.07168
06.03.2010;89.46;5.3507;8.049;5.7448;8.919;0.7634;6.6258;1.7617;4.0841;4.2354;82.83;2.0769;5.9262;12.87;0.064174;0.5198;18.165;18.554;9.07168
07.03.2010;89.46;5.3507;8.049;5.7448;8.919;0.7634;6.6258;1.7617;4.0841;4.2354;82.83;2.0769;5.9262;12.87;0.064174;0.5198;18.165;18.554;9.07168
